Date,Location,PM2.5 (μg/m³),PM10 (μg/m³),O3 (ppm),CO (ppm),SO2 (ppm),NO2 (ppm),AQI,Category,Monitoring Station,Station Type,Operational Status
2026-01-31,"Augusco, Central, Ghana",391.8958922426986,288.35119942887815,273.2478794058946,8.569501298693881,88.49267468449666,4.513939314688531,261,Very Unhealthy,Station 3,Rural,Active
2026-02-01,"Augusco, Central, Ghana",277.1132570660083,33.62795698368393,1.8141129551935253,6.842090751884866,57.702040169055834,137.3854833548605,52,Moderate,Station 3,Suburban,Active
2026-02-02,"Bakaano, Central, Ghana",2.6148067714563683,47.458968410834856,145.1580656592934,8.824411913475817,22.11476101106934,58.80067771899063,449,Hazardous,Station 3,Suburban,Active
2026-02-03,"Bakaano, Central, Ghana",380.49538001404693,499.4463060166453,36.97423743976543,2.0351110833188644,26.911975263801036,111.97862030718989,204,Very Unhealthy,Station 1,Suburban,Active
2026-02-04,"Augusco, Central, Ghana",17.655677470119535,163.31962471295546,92.30372684338455,8.73361117841438,80.3133088936246,60.183814633083756,125,Unhealthy for Sensitive Groups,Station 3,Suburban,Active
2026-02-05,"Bakaano, Central, Ghana",372.8668913656161,374.0919560244232,277.81786794547963,0.5976227417838442,4.414556208745546,33.42686297386144,234,Very Unhealthy,Station 2,Suburban,Active
2026-02-06,"Pedu, Central, Ghana",101.24028008261871,403.33252651340825,48.508365982196054,8.885992804371524,99.20921870288201,81.43474771977506,42,Good,Station 2,Suburban,Active
2026-02-07,"Bakaano, Central, Ghana",479.0367400596901,429.01163550361457,289.7496959154998,3.290737794607279,13.035167971479177,46.454672958100154,239,Very Unhealthy,Station 3,Suburban,Active
2026-02-08,"Augusco, Central, Ghana",183.97037565104225,498.81414870107824,61.738313096826516,3.145876334140665,79.60685253969373,106.96019538383361,458,Hazardous,Station 3,Suburban,Active
2026-02-09,"Pedu, Central, Ghana",163.46580816903955,120.74824262843393,222.46983254004888,5.120885766986639,39.47753167716829,39.76570605729599,370,Hazardous,Station 3,Suburban,Active
2026-02-10,"Pedu, Central, Ghana",74.44402516622233,20.175413429849854,164.00317946919353,9.406901877232318,49.221618328746686,101.68119532892541,110,Unhealthy for Sensitive Groups,Station 3,Suburban,Active
2026-02-11,"Bakaano, Central, Ghana",152.80210774510743,205.595758997293,265.34361827902774,0.4778136468140537,88.06505774645778,31.47570297377351,248,Very Unhealthy,Station 1,Suburban,Active
2026-02-12,"Pedu, Central, Ghana",438.32538091410026,65.04033491447348,166.1979766509393,3.522309750707453,41.291118958921324,134.19494189715698,150,Unhealthy for Sensitive Groups,Station 1,Suburban,Active
2026-02-13,"Bakaano, Central, Ghana",498.1671688136237,11.212944581027562,160.3677657468926,8.565719886833357,53.74937536732345,150.78753688828482,182,Unhealthy,Station 1,Rural,Active
2026-02-14,"Augusco, Central, Ghana",184.15476525342416,180.21341357074306,58.63740011051996,3.960544774354667,4.929966240916994,22.078846849986753,335,Hazardous,Station 1,Rural,Active
2026-02-15,"Bakaano, Central, Ghana",224.30531547727128,391.86912553761823,49.86880861549762,1.99156897597067,0.23474738674531537,93.56048240746784,94,Moderate,Station 1,Suburban,Active
2026-02-16,"Pedu, Central, Ghana",361.0354691013685,283.09034561253543,274.9467453346543,4.247941813314117,24.47998730017259,14.174340130974716,458,Hazardous,Station 3,Rural,Active
2026-02-17,"Pedu, Central, Ghana",443.0978902325373,156.38899460517703,98.35145965501022,3.855525014916693,68.05830929187672,119.63648910840048,373,Hazardous,Station 2,Rural,Active
2026-02-18,"Pedu, Central, Ghana",296.52216709339206,327.1710027463599,111.62467648886877,9.154162014667035,12.126489335913671,52.88085958592907,399,Hazardous,Station 2,Rural,Active
2026-02-19,"Augusco, Central, Ghana",195.76284908891466,116.00909015440536,227.9470975285165,7.619343757430971,11.376195880454942,105.52489136774157,7,Good,Station 2,Suburban,Active
2026-02-20,"Augusco, Central, Ghana",206.31092042431186,7.190723036042512,101.64704472684221,5.0511555574400635,41.096060803590326,103.49220187685823,387,Hazardous,Station 2,Suburban,Active
2026-02-21,"Pedu, Central, Ghana",347.8090732484034,382.1766932182137,285.6187339917008,9.883705667215711,64.78370386082265,184.8708692387601,359,Hazardous,Station 3,Suburban,Active
2026-02-22,"Bakaano, Central, Ghana",1.6091318021393408,311.87154243200456,221.3783306996401,4.652775312759233,71.20719922479304,109.81664451374458,387,Hazardous,Station 1,Rural,Active
2026-02-23,"Bakaano, Central, Ghana",309.7946687299203,381.15131225048,179.228772772026,0.5823783082027523,17.84506740983748,116.59969594366314,183,Unhealthy,Station 2,Rural,Active
2026-02-24,"Bakaano, Central, Ghana",177.7465052206787,19.469008343832805,264.26854816342575,2.622743218149849,7.958814737204245,80.33062515287605,280,Very Unhealthy,Station 2,Suburban,Active
2026-02-25,"Pedu, Central, Ghana",397.0986656385421,418.5598139153261,14.881772504844825,4.360704802193126,94.03970339455442,189.81592063656336,194,Unhealthy,Station 1,Suburban,Active
2026-02-26,"Augusco, Central, Ghana",46.49531991156608,309.76310001815165,77.11880765676263,1.569026241461201,26.066638256210172,155.43718188792192,351,Hazardous,Station 1,Rural,Active
2026-02-27,"Bakaano, Central, Ghana",294.10113347419525,281.6976753563201,139.51090026627298,9.47565126324043,85.33464976087238,57.08105806056831,194,Unhealthy,Station 2,Suburban,Active
2026-02-28,"Pedu, Central, Ghana",240.48644494306188,312.3070240572658,68.0935618414563,7.668488978177731,86.34914504628183,168.84191715524642,154,Unhealthy,Station 1,Rural,Active
2026-03-01,"Pedu, Central, Ghana",321.1627629526137,432.21662343418205,223.1715561906456,2.6828720042777263,77.25225917625444,86.47927203701799,92,Moderate,Station 3,Rural,Active
2026-03-02,"Pedu, Central, Ghana",32.426797241484174,293.4682532794535,275.76240931611756,5.908045335179159,16.88336066525701,165.7334287067188,159,Unhealthy,Station 2,Suburban,Active
2026-03-03,"Bakaano, Central, Ghana",289.99189371406567,290.47518994408966,127.13103597927702,7.214491571095721,82.18014592542004,164.57761365870041,433,Hazardous,Station 2,Suburban,Active
2026-03-04,"Augusco, Central, Ghana",280.7422939797619,495.3395785328829,102.63978003356848,9.41278928906798,76.92505592415867,37.77403735257088,60,Moderate,Station 2,Rural,Active
2026-03-05,"Bakaano, Central, Ghana",280.3300472080855,378.365083534284,288.46521964126987,8.816353491754107,59.67229901062171,140.2282262767154,121,Unhealthy for Sensitive Groups,Station 3,Suburban,Active
2026-03-06,"Pedu, Central, Ghana",301.7438332982274,221.14690272556763,133.45572984826225,5.151922261382137,33.720203516895275,58.12859386130622,50,Good,Station 3,Rural,Active
2026-03-07,"Bakaano, Central, Ghana",338.2339686131811,353.69850001646387,146.71452013478498,7.746526197930176,26.25086042665441,59.498533998533645,402,Hazardous,Station 1,Rural,Active
2026-03-08,"Augusco, Central, Ghana",402.4944998403849,194.61523584589423,105.49496170257162,5.62144753827585,12.188921208035897,59.26961537611615,276,Very Unhealthy,Station 3,Suburban,Active
2026-03-09,"Pedu, Central, Ghana",134.91036006410718,114.4377312417495,272.8645419036415,5.527038900455401,50.975706690087144,145.11364951198965,4,Good,Station 3,Rural,Active
2026-03-10,"Augusco, Central, Ghana",412.52470509003103,298.4259384438797,170.68664498455522,1.147419583381919,58.52608755098465,45.96520835850721,465,Hazardous,Station 3,Suburban,Active
2026-03-11,"Bakaano, Central, Ghana",249.12784113172683,464.09104905697575,228.6523761544934,1.2613765801615207,35.93389905157872,0.18116704921804505,91,Moderate,Station 1,Suburban,Active
2026-03-12,"Pedu, Central, Ghana",38.52913956716558,464.56976000773136,243.5420155052659,5.295336150224575,47.53590676808685,143.04737069652663,169,Unhealthy,Station 1,Suburban,Active
2026-03-13,"Pedu, Central, Ghana",29.2754646219896,170.95263905274516,102.55471257517745,2.688615449790066,36.35144573692667,34.236948767025055,316,Hazardous,Station 2,Rural,Active
2026-03-14,"Bakaano, Central, Ghana",167.1191593480304,263.8387331108475,130.108299396114,0.21036902460468632,64.10060573207012,20.89647906156693,21,Good,Station 2,Rural,Active
2026-03-15,"Bakaano, Central, Ghana",392.4484885557338,105.8179492849306,254.5415323218794,7.228392039002123,90.12592077965633,47.50322411881203,404,Hazardous,Station 2,Suburban,Active
2026-03-16,"Bakaano, Central, Ghana",353.8404673704579,497.81555474944173,108.97660550274307,0.3248659669016496,16.39202620469449,75.9801044645408,325,Hazardous,Station 1,Suburban,Active
2026-03-17,"Bakaano, Central, Ghana",394.30748233620324,490.55895393396787,238.1805400355554,5.952768411040545,38.14088099031234,95.18126549464014,0,Good,Station 3,Rural,Active
2026-03-18,"Bakaano, Central, Ghana",258.63452822080467,324.7544648537237,282.2976967723311,5.391937941273143,14.08686039508613,8.914008142526164,132,Unhealthy for Sensitive Groups,Station 3,Rural,Active
2026-03-19,"Bakaano, Central, Ghana",220.09949897774527,402.2070298387367,186.9631119204021,9.688146905778044,62.4943770407832,194.1146665254721,232,Very Unhealthy,Station 1,Rural,Active
2026-03-20,"Bakaano, Central, Ghana",73.72626335314197,357.55008064185,222.48818623556667,4.842131393476416,72.88705094885958,143.21261068391163,11,Good,Station 3,Suburban,Active
2026-03-21,"Augusco, Central, Ghana",164.09637680465576,296.5791095197341,241.52919361234046,0.6360143637779736,93.19127325974559,64.63881306486724,345,Hazardous,Station 3,Rural,Active
2026-03-22,"Bakaano, Central, Ghana",217.00968308693763,26.673998494448846,253.51189466899277,5.516879678064617,27.887192626096493,63.73945145707947,45,Good,Station 1,Rural,Active
2026-03-23,"Pedu, Central, Ghana",44.30021483980862,227.38217127633052,118.51600135703879,8.410961706161014,95.02112058654302,89.70850987369188,33,Good,Station 3,Suburban,Active
2026-03-24,"Augusco, Central, Ghana",110.30597635560562,337.3931510837053,15.379037752799452,9.968492842814399,6.32626718206748,125.2489645526066,432,Hazardous,Station 2,Suburban,Active
2026-03-25,"Pedu, Central, Ghana",299.1126470318694,338.76580694184236,120.56288137102186,4.303431736890725,60.30138633645882,29.274613317793552,77,Moderate,Station 3,Suburban,Active
2026-03-26,"Augusco, Central, Ghana",367.83155711959495,186.5613092111918,202.12686893522692,3.202987424967425,5.713271934332997,37.785962752990464,217,Very Unhealthy,Station 3,Suburban,Active
2026-03-27,"Augusco, Central, Ghana",499.1737556964748,470.8459933290153,135.10511573423784,9.06653296951999,89.37741877619449,171.88691656671017,300,Very Unhealthy,Station 1,Suburban,Active
2026-03-28,"Bakaano, Central, Ghana",466.55666567177883,83.6785161183905,224.68894525811956,1.9124212907612137,52.98090570700541,51.25098477781451,410,Hazardous,Station 1,Suburban,Active
2026-03-29,"Augusco, Central, Ghana",321.28259976759574,250.17972310778032,107.09472884059916,6.154289150329266,66.93483507627961,76.0389995950355,72,Moderate,Station 3,Rural,Active
2026-03-30,"Bakaano, Central, Ghana",210.624026647036,345.4419882754114,190.42324233120885,4.057144241809477,83.15739259104525,174.25437019002342,281,Very Unhealthy,Station 1,Rural,Active
2026-03-31,"Bakaano, Central, Ghana",318.0886823541164,348.5679029459046,55.925941456192376,0.41082364955555284,15.031062248396875,132.6295658799645,248,Very Unhealthy,Station 3,Suburban,Active
2026-04-01,"Augusco, Central, Ghana",392.825809040116,324.3194783844078,224.8108309934871,3.4728847430569774,3.8591561938133845,68.34237586833767,46,Good,Station 3,Rural,Active
2026-04-02,"Augusco, Central, Ghana",59.16809546169366,137.64410672593007,163.70879064390775,2.6522852250267457,87.88811459128522,136.73990914492416,120,Unhealthy for Sensitive Groups,Station 1,Suburban,Active
2026-04-03,"Pedu, Central, Ghana",204.95244484814413,78.10328434331099,61.21931656398017,6.860911539434868,31.49332274589325,3.936643076282742,213,Very Unhealthy,Station 3,Suburban,Active
2026-04-04,"Pedu, Central, Ghana",419.9011428178086,317.9701634133554,87.57335204934218,9.487904976919182,12.897890792716527,147.12853200227306,238,Very Unhealthy,Station 1,Suburban,Active
2026-04-05,"Augusco, Central, Ghana",191.916475966522,299.6510580697189,224.5826125745497,2.6804718737863773,46.84612370870865,97.40320810324789,55,Moderate,Station 1,Rural,Active
2026-04-06,"Pedu, Central, Ghana",285.93613561359325,89.67800514462049,144.7803706984562,8.114659391516817,59.83060756960188,162.63642945689224,349,Hazardous,Station 3,Suburban,Active
2026-04-07,"Bakaano, Central, Ghana",293.8846804310991,352.56957278528165,64.80943211792166,0.5535981693840952,3.0970603422510123,190.92753040129367,106,Unhealthy for Sensitive Groups,Station 2,Suburban,Active
2026-04-08,"Bakaano, Central, Ghana",92.23812656681967,227.5859958668282,290.1813571110893,5.381210100398132,27.489565825708773,185.15770989891368,318,Hazardous,Station 1,Rural,Active
2026-04-09,"Bakaano, Central, Ghana",181.1177208261442,333.88029580157644,214.53750594506639,0.7055006370989458,3.2799874276896013,181.85300869106814,47,Good,Station 2,Rural,Active
2026-04-10,"Augusco, Central, Ghana",167.25564437096608,418.68353988507533,287.14044976193884,9.340329911306393,42.0335389195499,102.43399118677743,60,Moderate,Station 2,Suburban,Active
2026-04-11,"Pedu, Central, Ghana",13.098354266032397,84.86421428846158,128.13151360810298,7.663512805573902,89.51000290662444,72.02842282778761,336,Hazardous,Station 2,Rural,Active
2026-04-12,"Augusco, Central, Ghana",12.095881945677622,9.57243399841834,142.53010220751614,6.579499112045923,98.26524114935692,93.00706494613455,25,Good,Station 2,Suburban,Active
2026-04-13,"Augusco, Central, Ghana",415.8485218378867,389.5512931978934,269.38656485550575,8.238963816246642,63.70475535036275,137.97920066267216,291,Very Unhealthy,Station 2,Rural,Active
2026-04-14,"Bakaano, Central, Ghana",136.5354049864062,304.84871257630795,157.51480207361539,6.475197955701631,16.16376937845918,176.79955537423734,256,Very Unhealthy,Station 1,Suburban,Active
2026-04-15,"Augusco, Central, Ghana",259.0393831194077,349.81978481106086,212.18367357170015,9.68944397174291,90.58493899993057,41.39726060002391,7,Good,Station 1,Suburban,Active
2026-04-16,"Bakaano, Central, Ghana",149.36278679438652,419.0774874943213,75.65186324865898,7.139579478647715,51.62478232000605,183.6386316923406,112,Unhealthy for Sensitive Groups,Station 2,Rural,Active
2026-04-17,"Pedu, Central, Ghana",470.3396225576703,401.40546741225023,134.01794061079215,9.246586095822467,15.374931210291809,163.0360463939778,354,Hazardous,Station 3,Suburban,Active
2026-04-18,"Pedu, Central, Ghana",129.64837943288688,480.46007346441235,37.03495974310653,5.17131892010638,92.17266694516614,195.77120303564692,252,Very Unhealthy,Station 1,Rural,Active
2026-04-19,"Pedu, Central, Ghana",214.82840636946753,267.9675394260591,61.7940107630885,1.1706441298186265,75.7469050723103,176.05035465633742,179,Unhealthy,Station 2,Suburban,Active
2026-04-20,"Bakaano, Central, Ghana",436.3651252423009,244.24781632995268,0.2830245802893261,5.281777214230171,73.17052727231516,55.987465938381334,206,Very Unhealthy,Station 1,Suburban,Active
2026-04-21,"Pedu, Central, Ghana",420.9667833959043,200.94359994536504,11.77951549459807,1.268728280630933,70.91807037944046,21.191182268809538,302,Hazardous,Station 3,Rural,Active
2026-04-22,"Bakaano, Central, Ghana",93.05070892313866,76.84552142210227,293.1851469530788,5.92493479176405,20.03398210964423,22.448214398317724,126,Unhealthy for Sensitive Groups,Station 1,Suburban,Active
2026-04-23,"Bakaano, Central, Ghana",401.3216548978552,286.30361644101123,72.7061085410287,4.824930605276629,21.100669170752607,58.24466371565522,55,Moderate,Station 2,Rural,Active
2026-04-24,"Pedu, Central, Ghana",229.09344336894634,138.5062621629894,198.99321285120058,6.225753978327817,68.8292998427255,122.83674479690785,213,Very Unhealthy,Station 2,Rural,Active
2026-04-25,"Bakaano, Central, Ghana",241.4844360426776,460.6537561064877,251.72990963988346,0.10046981054831594,21.972275011039688,160.8640652194345,13,Good,Station 1,Suburban,Active
2026-04-26,"Pedu, Central, Ghana",66.7399862079719,291.59540213854876,165.19813777096928,1.948404916553641,43.86716968030488,179.85006139631295,473,Hazardous,Station 3,Rural,Active
2026-04-27,"Augusco, Central, Ghana",40.300756878562325,296.4200902540551,45.94335002518686,4.913304319121309,78.20018255939414,124.75067687384656,27,Good,Station 3,Suburban,Active
2026-04-28,"Pedu, Central, Ghana",363.9696534868826,177.462330438505,218.43493120084992,9.505035615891348,78.3952518097841,1.126262549610746,470,Hazardous,Station 2,Rural,Active
2026-04-29,"Augusco, Central, Ghana",248.23057617764988,25.994675988853743,180.0754230298749,3.836090403551584,45.326177252585964,37.2633553037067,77,Moderate,Station 3,Suburban,Active
2026-04-30,"Augusco, Central, Ghana",218.42535130758978,15.87188268649431,219.37517680421251,4.243720260536347,79.21899382752451,19.94524077067359,215,Very Unhealthy,Station 3,Rural,Active
2026-05-01,"Augusco, Central, Ghana",364.75411432619836,211.66757207659876,230.92398685712615,7.146960890066222,83.86217961980567,72.664895113802,385,Hazardous,Station 2,Rural,Active
2026-05-02,"Bakaano, Central, Ghana",382.7564494955549,42.28268904861893,292.62311030542355,6.0379275728611805,65.47757512842603,100.27019872674919,364,Hazardous,Station 1,Suburban,Active
2026-05-03,"Bakaano, Central, Ghana",79.45408383467678,303.42347777006955,172.068984008013,2.989261500983332,22.842585230842015,8.67943571571217,153,Unhealthy,Station 2,Rural,Active
2026-05-04,"Bakaano, Central, Ghana",305.1125747388206,440.48650281982873,102.49233380718054,4.108163955674278,27.401178038554754,69.69559515913106,13,Good,Station 3,Rural,Active
2026-05-05,"Pedu, Central, Ghana",67.67704113884277,441.4574082593611,194.53936707007114,2.1769979885723245,31.484115540873535,35.835934925064514,186,Unhealthy,Station 1,Rural,Active
2026-05-06,"Augusco, Central, Ghana",375.6875430145228,329.5227050661162,20.53221277278784,9.660214591302086,11.6804107733952,129.41403325177478,311,Hazardous,Station 1,Suburban,Active
2026-05-07,"Pedu, Central, Ghana",328.47757813356975,105.61591573646551,269.2191954964759,1.3063438155735974,27.315962036994513,92.854473864868,370,Hazardous,Station 2,Rural,Active
2026-05-08,"Bakaano, Central, Ghana",478.30731054172895,431.49841567943605,35.814303401459036,3.7183678456641944,20.951922431253212,99.06352938678175,6,Good,Station 2,Suburban,Active
2026-05-09,"Augusco, Central, Ghana",34.47900817821059,443.0467176566041,98.35285136574548,0.2583897222001119,45.532874980860214,85.53835760669222,2,Good,Station 3,Rural,Active
2026-05-10,"Pedu, Central, Ghana",28.52736057562716,98.32679247647935,244.72361418783626,2.2177949193354642,90.84375478722649,191.2039420973134,110,Unhealthy for Sensitive Groups,Station 1,Rural,Active
2026-05-11,"Augusco, Central, Ghana",141.09353734660007,368.7130428853386,179.19371349921354,7.804711383801549,10.448031675395807,42.947025024312644,406,Hazardous,Station 3,Rural,Active
2026-05-12,"Augusco, Central, Ghana",130.85284186795298,143.25977446356148,118.09065608323263,2.0117523228887944,72.02679239473956,103.33285196877486,237,Very Unhealthy,Station 3,Suburban,Active
2026-05-13,"Pedu, Central, Ghana",123.48939953599991,401.3201561764648,142.03069781250642,0.800634025289656,68.72830044131277,147.20347367306718,362,Hazardous,Station 3,Rural,Active
2026-05-14,"Augusco, Central, Ghana",453.12729026051835,498.6189499518013,256.3642179606541,4.744531798445233,9.575419866335766,111.36888262691251,238,Very Unhealthy,Station 1,Rural,Active
2026-05-15,"Pedu, Central, Ghana",124.77309992475305,15.013002664696407,102.00131581796764,0.09969234734518495,92.25724049058,185.80417714336022,492,Hazardous,Station 2,Rural,Active
2026-05-16,"Pedu, Central, Ghana",135.97486306431549,448.68293289546597,260.8949054436514,0.8476615442633317,56.84722021568196,75.59367112825683,273,Very Unhealthy,Station 1,Rural,Active
2026-05-17,"Pedu, Central, Ghana",379.69913120898184,311.31526679932904,26.440329293007448,8.07625869562975,36.372552113568425,92.7351611546356,293,Very Unhealthy,Station 3,Rural,Active
2026-05-18,"Augusco, Central, Ghana",224.86992122527,486.69130958241055,233.0395311625892,7.714733448596064,75.65385834953067,17.704463042945683,226,Very Unhealthy,Station 1,Rural,Active
2026-05-19,"Pedu, Central, Ghana",388.3552784775906,232.5047587632138,254.2642899164209,9.15138820404896,25.736545840163405,121.7998222103857,370,Hazardous,Station 2,Rural,Active
2026-05-20,"Bakaano, Central, Ghana",32.683078782192624,423.6939652856869,54.54529585120162,8.545154359107496,69.35098370463204,57.64239368962121,14,Good,Station 1,Suburban,Active
2026-05-21,"Bakaano, Central, Ghana",243.78559683669215,31.197034299138615,129.10395971166014,6.831755632398181,3.971120757224722,32.061807903113774,191,Unhealthy,Station 1,Rural,Active
2026-05-22,"Pedu, Central, Ghana",16.806800091641318,167.63952503914786,49.649932399096684,0.5233285730066284,83.9408037609272,108.90625858090162,472,Hazardous,Station 2,Suburban,Active
2026-05-23,"Bakaano, Central, Ghana",31.32660172767726,33.50826887560498,211.98123869826532,7.828486179866575,44.81708470213185,106.46205267598212,118,Unhealthy for Sensitive Groups,Station 1,Rural,Active
2026-05-24,"Bakaano, Central, Ghana",453.2187266722055,487.67156673953525,160.60433041849703,8.455108108405604,63.66929143579417,15.174328244809509,484,Hazardous,Station 2,Rural,Active
2026-05-25,"Bakaano, Central, Ghana",69.62268555879758,408.4869536359184,190.5970040124963,7.990821457719544,22.123781980668365,139.64309069889455,27,Good,Station 2,Suburban,Active
2026-05-26,"Pedu, Central, Ghana",266.21034113760857,426.2737106229852,58.94609008686334,5.084790353080261,67.7073712658448,124.75443813017057,201,Very Unhealthy,Station 2,Suburban,Active
2026-05-27,"Bakaano, Central, Ghana",205.54780130035329,468.9826157169471,63.52375861572585,2.3290183864948166,77.22402758932766,37.80345654929944,38,Good,Station 2,Suburban,Active
2026-05-28,"Pedu, Central, Ghana",173.67166312942135,42.55174305989268,12.449197652971911,8.453299756887267,47.321318688439874,93.88697243080877,440,Hazardous,Station 3,Suburban,Active
2026-05-29,"Bakaano, Central, Ghana",449.9166728436362,192.7987962566667,96.62026055871891,7.2716280974013845,61.77269240617943,144.064583295712,272,Very Unhealthy,Station 1,Suburban,Active
2026-05-30,"Augusco, Central, Ghana",10.91169838774475,35.517444522001064,167.92339840010249,9.807611743888515,45.63259238223986,105.8871481082553,230,Very Unhealthy,Station 3,Rural,Active
2026-05-31,"Bakaano, Central, Ghana",331.8948430877945,105.3965507750143,257.38047419919866,1.5569259775593292,89.40913692578455,79.09781523671404,85,Moderate,Station 3,Suburban,Active
2026-06-01,"Augusco, Central, Ghana",481.6972171067752,114.68288851883618,200.07823423760422,2.256645830520551,49.78691805143192,64.46769161618873,473,Hazardous,Station 1,Suburban,Active
2026-06-02,"Augusco, Central, Ghana",280.084091730921,234.55360552378934,130.61889701992544,2.117981498815027,84.18087090288189,122.07877332881071,125,Unhealthy for Sensitive Groups,Station 1,Rural,Active
2026-06-03,"Pedu, Central, Ghana",468.4112310165459,134.2810837268213,285.93603431824135,7.925397676213367,80.13520582702486,187.82173966204812,299,Very Unhealthy,Station 2,Suburban,Active
2026-06-04,"Pedu, Central, Ghana",26.128939643011883,50.489053408880544,215.77356017274957,1.8690729645011817,41.050482134835654,134.34896809549667,24,Good,Station 1,Rural,Active
2026-06-05,"Pedu, Central, Ghana",209.3966595370807,83.74554454705385,279.049560858765,0.6665982982330609,23.008449185747505,14.949180727263101,144,Unhealthy for Sensitive Groups,Station 2,Suburban,Active
2026-06-06,"Pedu, Central, Ghana",130.07889548102557,73.63778177604546,158.2763919816497,9.985608065856287,40.6082132559771,92.13699469642675,12,Good,Station 3,Rural,Active
2026-06-07,"Augusco, Central, Ghana",365.41048249036487,486.53839895614914,77.67128243794188,0.24817211445149145,82.62173757752201,178.1648263021255,211,Very Unhealthy,Station 3,Suburban,Active
2026-06-08,"Augusco, Central, Ghana",490.64854524862335,379.6462534592368,15.848005909416596,8.352440601588656,22.763253581939235,18.892485160217376,24,Good,Station 3,Rural,Active
2026-06-09,"Pedu, Central, Ghana",128.2650312221239,483.880732634781,217.82545544515514,3.653668415506528,52.44363458577494,197.77514242750865,67,Moderate,Station 1,Rural,Active
2026-06-10,"Augusco, Central, Ghana",327.08730073703725,219.87024325395427,36.390899401660235,8.416154597578153,80.60967479607474,189.81387872908425,393,Hazardous,Station 2,Rural,Active
2026-06-11,"Pedu, Central, Ghana",99.04881637987006,139.1842408313283,90.83253848159015,5.54620491211145,35.34774751283788,15.654896145975172,66,Moderate,Station 3,Suburban,Active
2026-06-12,"Bakaano, Central, Ghana",282.66512728580494,399.14659860459335,159.7412723651692,9.016312294863601,64.22096370026973,186.682664089911,232,Very Unhealthy,Station 3,Suburban,Active
2026-06-13,"Pedu, Central, Ghana",231.9662433441681,163.1269590205734,169.3249763339243,9.261929864146266,24.56315740488145,72.62651805189245,108,Unhealthy for Sensitive Groups,Station 1,Rural,Active
2026-06-14,"Bakaano, Central, Ghana",486.0026648157685,149.69168685267414,180.1749590961408,0.09098181280775997,10.927944536815993,168.9418334151725,145,Unhealthy for Sensitive Groups,Station 2,Rural,Active
2026-06-15,"Bakaano, Central, Ghana",304.26363634823326,116.25299610391559,49.87659910491019,0.7541217599278827,79.43842250928563,83.6766675426543,110,Unhealthy for Sensitive Groups,Station 1,Rural,Active
2026-06-16,"Bakaano, Central, Ghana",174.75318604340939,64.83948911211768,113.92122144649463,2.503587295708555,9.896862340870683,88.17102254050317,227,Very Unhealthy,Station 2,Suburban,Active
2026-06-17,"Augusco, Central, Ghana",57.04789244396669,128.23153050838297,185.15826813509,6.6931541636350165,27.13813950795846,126.84861819550852,110,Unhealthy for Sensitive Groups,Station 1,Suburban,Active
2026-06-18,"Pedu, Central, Ghana",75.62341436746728,177.65987423694384,290.9456593901354,8.88272196511506,85.51094219974401,154.89548385519666,469,Hazardous,Station 3,Rural,Active
2026-06-19,"Augusco, Central, Ghana",112.65846497561755,336.9971040728652,218.2893413099066,4.599419512939628,34.64692870786672,6.757830189649727,33,Good,Station 3,Suburban,Active
2026-06-20,"Pedu, Central, Ghana",125.483330670149,31.28242110972579,276.78112712818734,6.069731162742654,97.30453495141612,118.63119910542686,110,Unhealthy for Sensitive Groups,Station 1,Suburban,Active
2026-06-21,"Bakaano, Central, Ghana",425.3080289205689,105.25346983267147,228.66361749425312,1.8849985279556114,97.97343347738597,37.346598819474195,263,Very Unhealthy,Station 3,Rural,Active
2026-06-22,"Bakaano, Central, Ghana",280.61139414126245,404.5118201458382,177.51509066772013,8.049668338816854,26.82760204535567,69.18990357264059,423,Hazardous,Station 3,Suburban,Active
2026-06-23,"Pedu, Central, Ghana",261.6954556871832,73.46096179188538,57.60701074090336,9.673281113534697,4.097822224989045,69.5937332310433,368,Hazardous,Station 2,Rural,Active
2026-06-24,"Pedu, Central, Ghana",57.38443593460873,171.32257326126077,200.00569556775392,2.6859893291459747,70.50632842053791,93.81206804423073,235,Very Unhealthy,Station 3,Suburban,Active
2026-06-25,"Pedu, Central, Ghana",430.0698466747175,432.32946092907,187.0138697879721,4.948259516005463,45.098650264834376,66.82728237523467,82,Moderate,Station 2,Rural,Active
2026-06-26,"Bakaano, Central, Ghana",361.40715160424185,77.46265557172133,180.74075113717993,0.861161105063738,10.07528439595763,21.472223690133553,41,Good,Station 3,Suburban,Active
2026-06-27,"Pedu, Central, Ghana",33.83418095000079,41.36841780909495,146.93576039647223,5.591366564629684,70.75228189780428,29.125747705090287,424,Hazardous,Station 1,Suburban,Active
2026-06-28,"Bakaano, Central, Ghana",353.9175486148843,242.26899754000542,158.59698119678268,5.027834418466806,3.1174909111921223,6.687597112219534,100,Moderate,Station 1,Rural,Active
2026-06-29,"Pedu, Central, Ghana",271.769108671323,151.2097556392682,100.33275813543122,1.444364841550776,87.01966904922422,94.04981706575086,5,Good,Station 1,Rural,Active
2026-06-30,"Pedu, Central, Ghana",40.86267287338913,281.70418224192707,155.79380779269096,4.42066213118075,13.865252911330373,190.8895389705977,179,Unhealthy,Station 3,Suburban,Active
2026-07-01,"Pedu, Central, Ghana",229.15032076432823,401.90244524173755,59.266771703543476,3.341046520865633,12.7311878746725,23.13504472962331,281,Very Unhealthy,Station 1,Rural,Active
